"diagnose_id";"descr";"icd_code"
415;"MeningitisdurchEnteroviren(G02.0*),MeningitisdurchCoxsackieviren,MeningitisdurchECHO-Viren";"A870"
416;"MeningitisdurchAdenoviren(G02.0*)";"A871"
417;"LymphozytäreChoriomeningitis,LymphozytäreMeningoenzephalitis";"A872"
418;"SonstigeVirusmeningitis";"A878"
419;"Virusmeningitis,nichtnäherbezeichnet";"A879"
421;"FieberundExanthemdurchEnteroviren[Boston-Exanthem]";"A880"
422;"EpidemischerSchwindel";"A881"
423;"SonstigenäherbezeichneteVirusinfektionendesZentralnervensystems";"A888"
424;"VirusinfektiondesZentralnervensystems,nichtnäherbezeichnet";"A89"
425;"Dengue-Fieber[KlassischeDengue]";"A90"
426;"HämorrhagischesDengue-Fieber";"A91"
428;"Chikungunya-Viruskrankheit,(Hämorrhagisches)Chikungunya-Fieber";"A920"
431;"West-Nil-Fieber";"A923"
437;"Pappataci-Fieber,Phlebotomus-Fieber,Sandfliegenfieber";"A931"
439;"Sonstigenäherbezeichnete,durchArthropodenübertrageneViruskrankheiten,Piry-Fieber,Stomatitis-vesicularis-Viruskrankheit[Indiana-Fieber]";"A938"
446;"HämorrhagischesFieberdurchJunin-Viren,ArgentinischeshämorrhagischesFieber";"A960"
448;"Lassa-Fieber,HämorrhagischesFieberdurchLassa-Viren";"A962"
450;"HämorrhagischesFieberdurchArenaviren,nichtnäherbezeichnet";"A969"
14714;"DengueohneWarnzeichen";"A970"
14747;"DenguemitWarnzeichen";"A971"
14749;"SchweresDengue";"A972"
14715;"Dengue,nichtnäherbezeichnet";"A979"
456;"Ebola-Viruskrankheit";"A984"
457;"HämorrhagischesFiebermitrenalemSyndrom,EpidemischeNephropathie,HämorrhagischesFieber:epidemisch,koreanisch,russisch/InfektiondurchHantan-Viren";"A985"
458;"SonstigenäherbezeichnetehämorrhagischeViruskrankheiten";"A988"
459;"NichtnäherbezeichnetehämorrhagischeViruskrankheit";"A99"
461;"EkzemaherpeticatumKaposi,VarizelliformeEruptionKaposi";"B000"
462;"DermatitisvesicularisdurchHerpesviren,Dermatitisvesicularis:Lippe,Ohr/durchhumanes(Alpha-)Herpes-Virus,Typ2[HSV-2]/durchHerpessimplex:facialis,labialis";"B001"
463;"GingivostomatitisherpeticaundPharyngotonsillitisherpetica,PharyngitisdurchHerpesviren";"B002"
464;"MeningitisdurchHerpesviren(G02.0*)[Herpessimplex]";"B003"
465;"EnzephalitisdurchHerpesviren(G05.1*)[Herpessimplex],EnzephalitisundEnzephalomyelitisdurchHerpes-simiae-Virus,MeningoenzephalitisdurchHerpesviren";"B004"
466;"AugenkrankheitdurchHerpesviren[Herpessimplex]";"B005"
467;"DisseminierteHerpesvirus-Krankheit[Herpessimplex],SepsisdurchHerpesviren";"B007"
468;"SonstigeInfektionsformendurchHerpesviren[Herpessimplex],PanaritiumdurchHerpesviren";"B008"
469;"InfektiondurchHerpesviren[Herpessimplex],nichtnäherbezeichnet,InfektiondurchHerpes-simplex-Viruso.n.A.";"B009"
471;"Varizellen-Meningitis(G02.0*)";"B010"
472;"Varizellen-Enzephalitis(G05.1*),EnzephalitisnachVarizelleninfektion,Varizellen-Enzephalomyelitis";"B011"
473;"Varizellen-Pneumonie(J17.1*)";"B012"
474;"VarizellenmitsonstigenKomplikationen";"B018"
475;"VarizellenohneKomplikation,Varizelleno.n.A.";"B019"
477;"Zoster-Enzephalitis(G05.1*),Zoster-Meningoenzephalitis";"B020"
478;"Zoster-Meningitis(G02.0*)";"B021"
479;"Zoster[Herpeszoster]mitBeteiligungandererAbschnittedesNervensystems";"B022"
480;"Zosterophthalmicus";"B023"
481;"Zostergeneralisatus[Herpeszoster]";"B027"
482;"Zoster[Herpeszoster]mitsonstigenKomplikationen";"B028"
483;"Zoster[Herpeszoster]ohneKomplikation,Zostero.n.A.";"B029"
487;"Masern,kompliziertdurchEnzephalitis(G05.1*),EnzephalitisbeiMasern";"B050"
489;"Masern,kompliziertdurchPneumonie(J17.1*),PneumoniebeiMasern";"B052"
490;"Masern,kompliziertdurchOtitismedia(H67.1*),OtitismediabeiMasern";"B053"
491;"MasernmitDarmkomplikationen";"B054"
492;"MasernmitsonstigenKomplikationen";"B058"
493;"MasernohneKomplikation,Maserno.n.A.";"B059"
495;"RötelnmitneurologischenKomplikationen";"B060"
496;"RötelnmitsonstigenKomplikationen";"B068"
497;"RötelnohneKomplikation,Rötelno.n.A.";"B069"
498;"Viruswarzen,Verruca:simplex,vulgaris";"B07"
500;"SonstigeInfektionendurchOrthopoxviren,InfektiondurchVacciniavirus,Kuhpocken,Orfvirus-Krankheit[Schafpocken],Pseudokuhpocken[Melkerknoten]";"B080"
501;"Molluscumcontagiosum";"B081"
502;"Exanthemasubitum[SechsteKrankheit],Dreitagefieber-Exanthem";"B082"
503;"Erythemainfectiosum[FünfteKrankheit],Ringelröteln";"B083"
504;"VesikuläreStomatitismitExanthemdurchEnteroviren,Hand-,Fuß-undMundexanthem";"B084"
505;"VesikulärePharyngitisdurchEnteroviren,Herpangina";"B085"
506;"SonstigenäherbezeichneteVirusinfektionen,diedurchHaut-undSchleimhautläsionengekennzeichnetsind,LymphonodulärePharyngitisdurchEnteroviren,Maul-undKlauenseuche,Tanapocken,Yabapocken";"B088"
507;"NichtnäherbezeichneteVirusinfektion,diedurchHaut-undSchleimhautläsionengekennzeichnetist,Enanthemo.n.A.,Exanthemo.n.A.durchViren";"B09"
509;"VirushepatitisAmitComahepaticum";"B150"
510;"VirushepatitisAohneComahepaticum,HepatitisA(akut)(durchViren)o.n.A.";"B159"
512;"AkuteVirushepatitisBmitDelta-Virus(Begleitinfektion)undmitComahepaticum";"B160"
513;"AkuteVirushepatitisBmitDelta-Virus(Begleitinfektion)ohneComahepaticum";"B161"
514;"AkuteVirushepatitisBohneDelta-VirusmitComahepaticum";"B162"
515;"AkuteVirushepatitisBohneDelta-VirusundohneComahepaticum,HepatitisB(akut)(durchViren)o.n.A.";"B169"
517;"AkuteDelta-Virus-(Super-)InfektioneinesHepatitis-B-(Virus-)Trägers";"B170"
518;"AkuteVirushepatitisC";"B171"
519;"AkuteVirushepatitisE";"B172"
520;"SonstigenäherbezeichneteakuteVirushepatitis,HepatitisNon-A,Non-B(akut)(durchViren),anderenortsnichtklassifiziert";"B178"
14426;"AkuteVirushepatitis,nichtnäherbezeichnet";"B179"
522;"ChronischeVirushepatitisBmitDelta-Virus";"B180"
523;"ChronischeVirushepatitisBohneDelta-Virus,Chronische(Virus-)HepatitisB";"B181"
524;"ChronischeVirushepatitisC";"B182"
525;"SonstigechronischeVirushepatitis";"B188"
526;"ChronischeVirushepatitis,nichtnäherbezeichnet";"B189"
528;"NichtnäherbezeichneteVirushepatitismitKoma";"B190"
529;"NichtnäherbezeichneteVirushepatitisohneKoma,Virushepatitiso.n.A.";"B199"
531;"MykobakterielleInfektioneninfolgeHIV-Krankheit,TuberkuloseinfolgeHIV-Krankheit";"B200"
532;"SonstigebakterielleInfektioneninfolgeHIV-Krankheit";"B201"
533;"ZytomegalieinfolgeHIV-Krankheit";"B202"
534;"SonstigeVirusinfektioneninfolgeHIV-Krankheit";"B203"
535;"KandidoseinfolgeHIV-Krankheit";"B204"
536;"SonstigeMykoseninfolgeHIV-Krankheit";"B205"
537;"Pneumocystis-PneumonieinfolgeHIV-Krankheit";"B206"
538;"MehrereInfektioneninfolgeHIV-Krankheit";"B207"
539;"SonstigeinfektiöseundparasitäreKrankheiteninfolgeHIV-Krankheit";"B208"
540;"NichtnäherbezeichneteinfektiöseoderparasitäreKrankheitinfolgeHIV-Krankheit,Infektiono.n.A.infolgeHIV-Krankheit";"B209"
542;"Kaposi-SarkominfolgeHIV-Krankheit";"B210"
543;"Burkitt-LymphominfolgeHIV-Krankheit";"B211"
544;"SonstigeTypendesNon-Hodgkin-LymphomsinfolgeHIV-Krankheit";"B212"
545;"SonstigebösartigeNeubildungendeslymphatischen,blutbildendenundverwandtenGewebesinfolgeHIV-Krankheit";"B213"
546;"MehrerebösartigeNeubildungeninfolgeHIV-Krankheit";"B217"
547;"SonstigebösartigeNeubildungeninfolgeHIV-Krankheit";"B218"
548;"NichtnäherbezeichnetebösartigeNeubildungeninfolgeHIV-Krankheit";"B219"
550;"EnzephalopathieinfolgeHIV-Krankheit,DemenzbeiHIV-Krankheit";"B220"
551;"InterstitiellelymphoidePneumonieinfolgeHIV-Krankheit";"B221"
552;"Kachexie-SyndrominfolgeHIV-Krankheit,GedeihstörunginfolgeHIV-Krankheit,Slimdisease,Wastingsyndrome";"B222"
553;"MehrereanderenortsklassifizierteKrankheiteninfolgeHIV-Krankheit";"B227"
555;"AkutesHIV-Infektionssyndrom";"B230"
556;"(Persistierende)generalisierteLymphadenopathieinfolgeHIV-Krankheit";"B231"
557;"Blut-undImmunanomalieninfolgeHIV-Krankheit,anderenortsnichtklassifiziert";"B232"
558;"SonstigenäherbezeichneteKrankheitszuständeinfolgeHIV-Krankheit";"B238"
559;"NichtnäherbezeichneteHIV-Krankheit[HumaneImmundefizienz-Viruskrankheit],AIDS-relatedcomplex[ARC]o.n.A.,ErworbenesImmundefektsyndrom[AIDS]o.n.A.";"B24"
561;"PneumoniedurchZytomegalieviren(J17.1*)";"B250"
562;"HepatitisdurchZytomegalieviren(K77.0*)";"B251"
563;"PankreatitisdurchZytomegalieviren(K87.1*)";"B252"
564;"SonstigeZytomegalie";"B258"
565;"Zytomegalie,nichtnäherbezeichnet";"B259"
567;"Mumps-Orchitis(N51.1*)";"B260"
568;"Mumps-Meningitis(G02.0*)";"B261"
569;"Mumps-Enzephalitis(G05.1*)";"B262"
570;"Mumps-Pankreatitis(K87.1*)";"B263"
571;"MumpsmitsonstigenKomplikationen";"B268"
572;"MumpsohneKomplikation,Mumpso.n.A.,Mumps-Parotitiso.n.A.";"B269"
574;"MononukleosedurchGamma-Herpesviren,MononukleosedurchEpstein-Barr-Viren";"B270"
575;"MononukleosedurchZytomegalieviren";"B271"
576;"SonstigeinfektiöseMononukleose";"B278"
577;"InfektiöseMononukleose,nichtnäherbezeichnet";"B279"
579;"KeratokonjunktivitisdurchAdenoviren(H19.2*),Keratoconjunctivitisepidemica";"B300"
580;"KonjunktivitisdurchAdenoviren(H13.1*),AkutefollikuläreKonjunktivitisdurchAdenoviren,Schwimmbadkonjunktivitis";"B301"
581;"Pharyngokonjunktivalfieber(durchViren)";"B302"
582;"AkuteepidemischehämorrhagischeKonjunktivitis(durchEnteroviren)(H13.1*),HämorrhagischeKonjunktivitis(akut)(epidemisch),Konjunktivitisdurch:CoxsackievirusA24,Enterovirus70";"B303"
583;"SonstigeKonjunktivitisdurchViren(H13.1*),Newcastle-Keratokonjunktivitis";"B308"
584;"KonjunktivitisdurchViren,nichtnäherbezeichnet";"B309"
586;"Pleurodyniaepidemica,BornholmerKrankheit,Myalgiaepidemica";"B330"
587;"Ross-River-Krankheit,EpidemischePolyarthritisundExanthem,Ross-River-Fieber";"B331"
588;"KarditisdurchViren";"B332"
589;"InfektiondurchRetroviren,anderenortsnichtklassifiziert,InfektiondurchRetrovireno.n.A.";"B333"
14427;"Hantavirus-(Herz-)Lungensyndrom(J17.1*)";"B334"
590;"SonstigenäherbezeichneteViruskrankheiten";"B338"
592;"InfektiondurchAdenoviren,nichtnäherbezeichnet";"B340"
593;"InfektiondurchEnteroviren,nichtnäherbezeichnet,InfektiondurchCoxsackievireno.n.A.,InfektiondurchECHO-Vireno.n.A.";"B341"
594;"InfektiondurchKoronaviren,nichtnäherbezeichnet";"B342"
595;"InfektiondurchParvoviren,nichtnäherbezeichnet";"B343"
596;"InfektiondurchPapovaviren,nichtnäherbezeichnet";"B344"
597;"SonstigeVirusinfektionennichtnäherbezeichneterLokalisation";"B348"
598;"Virusinfektion,nichtnäherbezeichnet,Virämieo.n.A.";"B349"
600;"TineabarbaeundTineacapitis,Bartmykose,Kerion,Kopfmykose,MykotischeSykose";"B350"
601;"Tineaunguium,DermatophytosederNägel,MykosederNägel,OnychiadurchDermatophyten,Onychomykose";"B351"
602;"Tineamanuum,DermatophytosederHände,MykosederHände";"B352"
603;"Tineapedis,DermatophytosederFüße,Fußpilz,MykosederFüße";"B353"
604;"Tineacorporis,DermatomykosedesKörpers";"B354"
605;"Tineaimbricata,Tokelau";"B355"
606;"Tineacruris,Dhobieitch,IndischeWäscherflechte,Jockitch,MykosederLeistenbeuge";"B356"
607;"SonstigeDermatophytosen,DisseminierteDermatophytose,GranulomatöseDermatophytose";"B358"
608;"Dermatophytose,nichtnäherbezeichnet,Tineao.n.A.";"B359"
610;"Pityriasisversicolor,Tinea:flava,versicolor";"B360"
611;"Tineanigra,Keratomycosisnigricanspalmaris,Microsporosisnigra,Pityriasisnigra";"B361"
614;"SonstigenäherbezeichneteoberflächlicheMykosen";"B368"
615;"OberflächlicheMykose,nichtnäherbezeichnet";"B369"
617;"Candida-Stomatitis,Mundsoor";"B370"
618;"KandidosederLunge";"B371"
619;"KandidosederHautundderNägel,Onychomykose,ParonychiedurchCandida";"B372"
620;"KandidosederVulvaundderVagina(N77.1*),Vaginalsoor,Vulvovaginitiscandidomycetica,VulvovaginitisdurchCandida";"B373"
621;"KandidoseansonstigenLokalisationendesUrogenitalsystems";"B374"
622;"Candida-Meningitis(G02.1*)";"B375"
623;"Candida-Endokarditis(I39.8*)";"B376"
624;"Candida-Sepsis";"B377"
625;"KandidoseansonstigenLokalisationen,Cheilitis,Enteritis,durchCandida";"B378"
626;"Kandidose,nichtnäherbezeichnet,Sooro.n.A.";"B379"
628;"AkuteKokzidioidomykosederLunge";"B380"
629;"ChronischeKokzidioidomykosederLunge";"B381"
630;"KokzidioidomykosederLunge,nichtnäherbezeichnet";"B382"
631;"KokzidioidomykosederHaut";"B383"
634;"SonstigeFormenderKokzidioidomykose";"B388"
635;"Kokzidioidomykose,nichtnäherbezeichnet";"B389"
637;"AkuteHistoplasmosederLungedurchHistoplasmacapsulatum";"B390"
638;"ChronischeHistoplasmosederLungedurchHistoplasmacapsulatum";"B391"
639;"HistoplasmosederLungedurchHistoplasmacapsulatum,nichtnäherbezeichnet";"B392"
640;"DisseminierteHistoplasmosedurchHistoplasmacapsulatum,GeneralisierteHistoplasmosedurchHistoplasmacapsulatum";"B393"
641;"HistoplasmosedurchHistoplasmacapsulatum,nichtnäherbezeichnet,AmerikanischeHistoplasmose";"B394"
643;"Histoplasmose,nichtnäherbezeichnet";"B399"
648;"BlastomykosederHaut";"B403"
649;"DisseminierteBlastomykose,GeneralisierteBlastomykose";"B407"
650;"SonstigeFormenderBlastomykose";"B408"
656;"Parakokzidioidomykose,nichtnäherbezeichnet";"B419"
658;"SporotrichosederLunge(J99.8*)";"B420"
662;"Sporotrichose,nichtnäherbezeichnet";"B429"
664;"ChromomykosederHaut,Dermatitisverrucosa";"B430"
665;"ChromomykotischerAbszeßdesGehirns,ChromomykosedesGehirns";"B431"
666;"Chromomykotische(r)AbszeßundZystederUnterhaut";"B432"
668;"Chromomykose,nichtnäherbezeichnet";"B439"
670;"InvasiveAspergillosederLunge";"B440"
671;"SonstigeAspergillosederLunge";"B441"
672;"AspergillosederTonsillen";"B442"
673;"DisseminierteAspergillose,GeneralisierteAspergillose";"B447"
674;"SonstigeFormenderAspergillose";"B448"
675;"Aspergillose,nichtnäherbezeichnet";"B449"
677;"KryptokokkosederLunge";"B450"
678;"KryptokokkosedesGehirns,KryptokokkosederHirnhäuteunddesGehirns";"B451"
680;"KryptokokkosederKnochen";"B453"
681;"DisseminierteKryptokokkose,GeneralisierteKryptokokkose";"B457"
682;"SonstigeFormenderKryptokokkose";"B458"
683;"Kryptokokkose,nichtnäherbezeichnet";"B459"
685;"MukormykosederLunge";"B460"
686;"RhinozerebraleMukormykose";"B461"
687;"MukormykosedesMagen-Darmtraktes";"B462"
688;"MukormykosederHaut,MukormykosederUnterhaut";"B463"
689;"DisseminierteMukormykose,GeneralisierteMukormykose";"B464"
690;"Mukormykose,nichtnäherbezeichnet";"B465"
691;"SonstigeFormenderZygomykose,Entomophthoramykose";"B468"
695;"Aktinomyzetom";"B471"
696;"Myzetom,nichtnäherbezeichnet,Madurafußo.n.A.";"B479"
698;"Lobomykose,Keloid-Blastomykose";"B480"
699;"Rhinosporidiose";"B481"
700;"Allescheriose,InfektiondurchPseudallescheriaboydii";"B482"
701;"Geotrichose,StomatitisdurchGeotricha";"B483"
703;"Mykosendurchopportunistisch-pathogenePilze,MykosendurchPilzegeringerVirulenz,dieeineInfektionnurdannhervorrufenkönnen,wennbestimmteVoraussetzungengegebensind";"B487"
704;"SonstigenäherbezeichneteMykosen,Adiaspiromykose";"B488"
705;"NichtnäherbezeichneteMykose,Fungämieo.n.A.";"B49"
707;"MalariatropicamitzerebralenKomplikationen,ZerebraleMalariao.n.A.";"B500"
708;"SonstigeschwereFormenoderKomplikationenderMalariatropica,SchwereFormenoderKomplikationenderMalariatropicao.n.A.";"B508"
709;"Malariatropica,nichtnäherbezeichnet";"B509"
712;"MalariatertianamitsonstigenKomplikationen";"B518"
713;"MalariatertianaohneKomplikation,Malariatertianao.n.A.";"B519"
715;"MalariaquartanamitNephropathie";"B520"
716;"MalariaquartanamitsonstigenKomplikationen";"B528"
717;"MalariaquartanaohneKomplikation,Malariaquartanao.n.A.";"B529"
719;"MalariadurchPlasmodiumovale";"B530"
720;"MalariadurchAffen-Plasmodien";"B531"
721;"SonstigeparasitologischbestätigteMalaria,anderenortsnichtklassifiziert,ParasitologischbestätigteMalariao.n.A.";"B538"
722;"Malaria,nichtnäherbezeichnet,KlinischdiagnostizierteMalariaohneparasitologischeBestätigung";"B54"
724;"ViszeraleLeishmaniose,HautbefallnachKala-Azar,Kala-Azar";"B550"
725;"KutaneLeishmaniose,Orientbeule";"B551"
726;"MukokutaneLeishmaniose,Espundia";"B552"
727;"Leishmaniose,nichtnäherbezeichnet";"B559"
729;"Trypanosomiasisgambiensis,InfektiondurchTrypanosomabruceigambiense,WestafrikanischeSchlafkrankheit";"B560"
731;"AfrikanischeTrypanosomiasis,nichtnäherbezeichnet,Schlafkrankheito.n.A.,Trypanosomiasiso.n.A.,inOrten,indenenafrikanischeTrypanosomiasishäufigvorkommt";"B569"
740;"AugenerkrankungdurchToxoplasmen";"B580"
741;"HepatitisdurchToxoplasmen(K77.0*)";"B581"
742;"MeningoenzephalitisdurchToxoplasmen(G05.2*)";"B582"
743;"ToxoplasmosederLunge(J17.3*)";"B583"
744;"ToxoplasmosenmitBeteiligungsonstigerOrgane";"B588"
745;"Toxoplasmose,nichtnäherbezeichnet";"B589"
746;"Pneumozystose.PlasmazelluläreinterstitiellePneumonie,PneumoniedurchPneumocystiscarinii";"B59"
748;"Babesiose,Piroplasmose";"B600"
749;"Akanthamöbiasis";"B601"
751;"SonstigenäherbezeichneteProtozoenkrankheiten,Mikrosporidiose";"B608"
752;"NichtnäherbezeichneteProtozoenkrankheit";"B64"
754;"SchistosomiasisdurchSchistosomahaematobium[Blasenbilharziose],Schistosomiasisurogenitalis";"B650"
755;"SchistosomiasisdurchSchistosomamansoni[Darmbilharziose],Schistosomiasisintestinalis";"B651"
757;"Zerkariendermatitis,Schistosomendermatitis";"B653"
758;"SonstigeFormenderSchistosomiasis,InfektiondurchSchistosoma:intercalatum,mattheei,mekongi";"B658"
759;"Schistosomiasis,nichtnäherbezeichnet";"B659"
762;"Clonorchiasis,ChinesischeLeberegel-Krankheit,InfektiondurchClonorchissinensis,OrientalischeLeberegel-Krankheit";"B661"
764;"Fascioliasis,InfektiondurchFasciola:gigantica,hepatica,indica/Leberegel-Krankheit/Schafleberegel-Krankheit";"B663"
765;"Paragonimiasis,InfektiondurchParagonimus-Arten,Lungenegel-Krankheit,PulmonaleDistomatose";"B664"
767;"BefalldurchsonstigenäherbezeichneteTrematoden,Echinostomiasis,Heterophyiasis,Metagonimiasis,Nanophyetiasis,Watsoniasis";"B668"
768;"Trematodenbefall,nichtnäherbezeichnet";"B669"
770;"Echinococcus-granulosus-Infektion[zystischeEchinokokkose]derLeber";"B670"
771;"Echinococcus-granulosus-Infektion[zystischeEchinokokkose]derLunge";"B671"
772;"Echinococcus-granulosus-Infektion[zystischeEchinokokkose]derKnochen";"B672"
773;"Echinococcus-granulosus-Infektion[zystischeEchinokokkose]anmehrerenundsonstigenLokalisationen";"B673"
774;"Echinococcus-granulosus-Infektion[zystischeEchinokokkose],nichtnäherbezeichnet";"B674"
775;"Echinococcus-multilocularis-Infektion[alveoläreEchinokokkose]derLeber";"B675"
776;"Echinococcus-multilocularis-Infektion[alveoläreEchinokokkose]anmehrerenundsonstigenLokalisationen";"B676"
777;"Echinococcus-multilocularis-Infektion[alveoläreEchinokokkose],nichtnäherbezeichnet";"B677"
778;"NichtnäherbezeichneteEchinokokkosederLeber";"B678"
779;"SonstigeundnichtnäherbezeichneteEchinokokkose,Echinokokkoseo.n.A.";"B679"
781;"BefalldurchTaeniasolium,Schweinebandwurm(Infektion)";"B680"
782;"BefalldurchTaeniasaginata,InfektiondurchBandwurmTaeniasaginata(adult),Rinderbandwurm(Infektion)";"B681"
783;"Taeniasis,nichtnäherbezeichnet";"B689"
785;"ZystizerkosedesZentralnervensystems";"B690"
788;"Zystizerkose,nichtnäherbezeichnet";"B699"
790;"Diphyllobothriose,Fischbandwurm(Infektion),InfektiondurchadulteFormvonDiphyllobothrium(latum)(pacificum)";"B700"
791;"Sparganose,BefalldurchDiphyllobothrium-Larven,Infektiondurch:Sparganum(mansoni)(proliferum),Spirometra-Larven,Spirometrosis";"B701"
793;"Hymenolepiasis,Rattenbandwurm(Infektion),Zwergbandwurm(Infektion)";"B710"
794;"Dipylidiose,Dipylidiasis,Hundebandwurm(Infektion)";"B711"
795;"SonstigenäherbezeichneteZestodeninfektionen,Coenurosis";"B718"
796;"Zestodeninfektion,nichtnäherbezeichnet,Bandwurm(Infektion)o.n.A.";"B719"
798;"Onchozerkose,Flußblindheit,Onchocerca-volvulus-Infektion,Onchozerkiasis";"B73"
801;"FilariosedurchBrugiamalayi";"B741"
807;"Trichinellose,InfektiondurchTrichinella-Arten,Trichinose";"B75"
809;"Ankylostomiasis,InfektiondurchAncylostoma-Arten";"B760"
811;"SonstigeHakenwurm-Krankheiten";"B768"
812;"Hakenwurm-Krankheit,nichtnäherbezeichnet,Larvamigranscutaneao.n.A.";"B769"
814;"AskaridosemitintestinalenKomplikationen";"B770"
815;"AskaridosemitsonstigenKomplikationen";"B778"
816;"Askaridose,nichtnäherbezeichnet";"B779"
818;"StrongyloidiasisdesDarmes";"B780"
821;"Strongyloidiasis,nichtnäherbezeichnet";"B789"
822;"Trichuriasis,Peitschenwurm(Krankheit)(Infektion),Trichocephaliasis";"B79"
823;"Enterobiasis,Fadenwurm-Infektion,Madenwurm-Infektion,Oxyuriasis";"B80"
825;"Anisakiasis,InfektiondurchAnisakis-Larven";"B810"
828;"IntestinaleAngiostrongyliasis,AngiostrongyliasisdurchParastrongyluscostaricensis";"B813"
829;"MischformenintestinalerHelminthosen,Helminthose-Mischformeno.n.A.,InfektiondurchmehralseinederunterB65.0-B81.3undB81.8klassifizierbarenintestinalenHelminthenarten";"B814"
830;"SonstigenäherbezeichneteintestinaleHelminthosen,Infektiondurch:Oesophagostomum-Arten[Oesophagostomiasis],Ternidensdeminutus[Ternidensiasis]";"B818"
832;"IntestinaleHelminthose,nichtnäherbezeichnet";"B820"
833;"IntestinalerParasitismus,nichtnäherbezeichnet";"B829"
835;"Larvamigransvisceralis,Toxokariasis";"B830"
837;"AngiostrongyliasisdurchParastrongyluscantonensis,EosinophileMeningoenzephalitis+(G05.2*)";"B832"
840;"SonstigenäherbezeichneteHelminthosen,Akanthozephaliasis,Gongylonemiasis,KapillariasisderLeber,Metastrongyliasis,Thelaziasis";"B838"
841;"Helminthose,nichtnäherbezeichnet,Würmero.n.A.";"B839"
843;"PedikulosedurchPediculushumanuscapitis,Kopflausbefall";"B850"
